bioguideid,congress,introducedDate,actionDate,text,number,policyArea,title,type,url
I000024,110,2007-05-03,2007-05-03,Read twice and referred to the Committee on Environment and Public Works.,1303,{'name': 'Environmental Protection'},Wastewater Treatment Works Security Act of 2007,S,https://api.congress.gov/v3/bill/110/s/1303?format=json
I000024,110,2007-04-19,2007-04-19,Read twice and referred to the Committee on Environment and Public Works.,1158,{'name': 'Environmental Protection'},Alternative Fuel Standard Act of 2007,S,https://api.congress.gov/v3/bill/110/s/1158?format=json
I000024,110,2007-03-15,2007-03-15,Read twice and referred to the Committee on Finance. (text of measure as introduced: CR S3213),905,{'name': 'Taxation'},A bill to amend the Internal Revenue Code of 1986 to eliminate the taxable income limit on percentage depletion for oil and natural gas produced from marginal properties.,S,https://api.congress.gov/v3/bill/110/s/905?format=json
I000024,110,2007-03-15,2007-03-15,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",891,{'name': 'Education'},Child Medication Safety Act of 2007,S,https://api.congress.gov/v3/bill/110/s/891?format=json
I000024,110,2007-03-15,2007-03-15,Read twice and referred to the Committee on Finance.,892,{'name': 'Taxation'},Capital Gains Inflation Relief Act of 2007,S,https://api.congress.gov/v3/bill/110/s/892?format=json
I000024,110,2007-01-04,2008-02-28,Committee on Energy and Natural Resources Senate Subcommittee on Water and Power. Hearings held. With printed Hearing: S.Hrg. 110-376.,177,{'name': 'Water Resources Development'},McGee Creek Project Pipeline and Associated Facilities Conveyance Act,S,https://api.congress.gov/v3/bill/110/s/177?format=json
I000024,110,2007-01-04,2008-06-11,Indefinitely postponed by Senate by Unanimous Consent. (consideration: CR S5530),175,{'name': 'Water Resources Development'},A bill to provide for a feasibility study of alternatives to augment the water supplies of the Central Oklahoma Master Conservancy District and cities served by the District.,S,https://api.congress.gov/v3/bill/110/s/175?format=json
I000024,110,2007-01-04,2007-01-04,Read twice and referred to the Committee on Finance.,176,{'name': 'Taxation'},A bill to amend the Internal Revenue Code of 1986 to permanently extend the Indian employment credit and the depreciation rules for property used predominantly within an Indian reservation.,S,https://api.congress.gov/v3/bill/110/s/176?format=json
I000024,110,2007-01-04,2007-01-04,Read twice and referred to the Committee on Finance.,178,{'name': 'Taxation'},Religious Freedom Act of 2007,S,https://api.congress.gov/v3/bill/110/s/178?format=json
I000024,110,2007-01-04,2007-01-04,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",174,{'name': 'Education'},A bill to amend the Head Start Act to require parental consent for nonemergency intrusive physical examinations.,S,https://api.congress.gov/v3/bill/110/s/174?format=json
I000024,110,2007-01-04,2007-01-04,Read twice and referred to the Committee on Finance.,173,{'name': 'Health'},Medicare Health Savings Accounts Act of 2007,S,https://api.congress.gov/v3/bill/110/s/173?format=json
I000024,110,2007-01-04,2008-09-30,Became Public Law No: 110-331.,171,{'name': 'Commemorations'},"A bill to designate the facility of the United States Postal Service located at 301 Commerce Street in Commerce, Oklahoma, as the ""Mickey Mantle Post Office Building"".",S,https://api.congress.gov/v3/bill/110/s/171?format=json
I000024,110,2007-01-04,2007-01-26,Referred to the Committee on Foreign Relations.,172,{'name': 'International Affairs'},Exit the OECD Act of 2007,S,https://api.congress.gov/v3/bill/110/s/172?format=json
I000024,110,2007-01-04,2007-01-08,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 4.,113,{'name': 'Armed Forces and National Security'},A bill to make appropriations for military construction and family housing projects for the Department of Defense for fiscal year 2007.,S,https://api.congress.gov/v3/bill/110/s/113?format=json
I000024,110,2007-01-04,2007-01-04,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",65,{'name': 'Transportation and Public Works'},Freedom to Fly Act of 2007,S,https://api.congress.gov/v3/bill/110/s/65?format=json
I000024,110,2007-12-19,2007-12-19,Read twice and referred to the Committee on the Judiciary.,11,{'name': 'Law'},Volunteer Pilot Organization Protection Act of 2007,S,https://api.congress.gov/v3/bill/110/s/11?format=json
I000024,110,2008-06-10,2008-06-10,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S5457-5458; text as passed Senate: CR S5458; text of measure as introduced: CR S5455)",590,{'name': 'Commemorations'},"A resolution celebrating the 233rd birthday of the Army and commending the men and women of the Army as exceptional individuals who live by the Army values of loyalty, duty, respect, selfless service, honor, integrity, and personal courage.",SRES,https://api.congress.gov/v3/bill/110/sres/590?format=json
I000024,110,2008-06-03,2008-06-03,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S4989; text as passed Senate: CR S4989; text of measure as introduced: CR S4973)",581,{'name': 'Commemorations'},"A resolution designating June 6, 2008, as ""National Huntington's Disease Awareness Day"".",SRES,https://api.congress.gov/v3/bill/110/sres/581?format=json
I000024,110,2008-04-02,2008-04-02,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S2364-2365; text as passed Senate: CR S2364-2365; text of measure as introduced: CR S2363)",498,{'name': 'Commemorations'},"A resolution designating April 8, 2008, as ""National Cushing's Syndrome Awareness Day"".",SRES,https://api.congress.gov/v3/bill/110/sres/498?format=json
I000024,110,2008-03-12,2008-03-12,Referred to the Committee on Foreign Relations. (text of measure as introduced: CR S2009),480,{'name': 'International Affairs'},"A resolution recognizing the strategic importance of the African continent and welcoming the establishment of AFRICOM, and for other purposes.",SRES,https://api.congress.gov/v3/bill/110/sres/480?format=json
I000024,110,2007-11-13,2007-11-13,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S14349; text as passed Senate: CR S14349; text of measure as introduced: CR S14301)",377,{'name': 'Commemorations'},A resolution recognizing and celebrating the centennial of Oklahoma statehood.,SRES,https://api.congress.gov/v3/bill/110/sres/377?format=json
I000024,110,2007-09-10,2007-09-10,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S11352; text as passed Senate: CR S11352; text of measure as introduced: CR S11331)",314,{'name': 'Commemorations'},"A resolution designating September 13, 2007, as ""National Celiac Disease Awareness Day"".",SRES,https://api.congress.gov/v3/bill/110/sres/314?format=json
I000024,110,2007-06-13,2007-06-13,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S7676-7677; text as passed Senate: CR S7676-7677; text of measure as introduced: CR S7653)",234,{'name': 'Commemorations'},"A resolution designating June 15, 2007, as ""National Huntington's Disease Awareness Day"".",SRES,https://api.congress.gov/v3/bill/110/sres/234?format=json
I000024,110,2007-06-06,2007-06-07,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S7269-7270; text as passed Senate: CR S7269-7270; text of measure as introduced: CR S7195)",223,{'name': 'Commemorations'},"A resolution recognizing the efforts and contributions of the members of the Monuments, Fine Arts, and Archives program under the Civil Affairs and Military Government Sections of the United States Armed Forces during and following World War II who were responsible for the preservation, protection, and restitution of artistic and cultural treasures in countries occupied by the Allied armies.",SRES,https://api.congress.gov/v3/bill/110/sres/223?format=json
I000024,110,2007-03-29,2007-04-18,Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text: CR S4721-4722),139,{'name': 'Commemorations'},A resolution commending General Peter J. Schoomaker for his extraordinary dedication to duty and service to the United States.,SRES,https://api.congress.gov/v3/bill/110/sres/139?format=json
I000024,110,2007-03-27,2007-03-27,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S3981; text as passed Senate: CR S3981; text of measure as introduced: CR S3846)",127,{'name': 'Commemorations'},"A resolution designating April 8, 2007 as ""National Cushing's Syndrome Awareness Day"".",SRES,https://api.congress.gov/v3/bill/110/sres/127?format=json
I000024,110,2007-02-12,2007-02-12,Referred to the Committee on Foreign Relations. (text of measure as introduced: CR S1868),77,{'name': 'International Affairs'},A resolution expressing support for the Transitional Federal Government of the Somali Republic.,SRES,https://api.congress.gov/v3/bill/110/sres/77?format=json
I000024,110,2007-02-01,2007-02-01,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S1542; text as passed Senate: CR S1542; text of measure as introduced: CR S1538)",68,{'name': 'Commemorations'},A resolution commending the Miss America Organization for its longstanding commitment to quality education and the character of women in the United States.,SRES,https://api.congress.gov/v3/bill/110/sres/68?format=json
I000024,110,2007-02-05,2007-02-05,Referred to the Committee on Foreign Relations. (text of measure as introduced: CR S1579),71,{'name': 'International Affairs'},A resolution expressing support for the Transitional Federal Government of the Somali Republic.,SRES,https://api.congress.gov/v3/bill/110/sres/71?format=json
I000024,110,2008-04-28,2008-04-28,Referred to the Committee on Foreign Relations. (text of measure as introduced: CR S3448-3449),78,{'name': 'International Affairs'},A concurrent resolution expressing the sense of Congress that the People's Republic of China and all enterprises owned or controlled by the People's Republic of China should make proper disclosures with the Securities and Exchange Commission regarding the selective default status of certain bonds.,SCONRES,https://api.congress.gov/v3/bill/110/sconres/78?format=json
I000024,108,2004-10-06,2004-10-06,Amendment SA 3976 agreed to in Senate by Unanimous Consent. ,,{},,,https://api.congress.gov/v3/amendment/108/samdt/3976?format=json
I000024,108,2004-10-01,2004-10-05,SA 3946 fell when SA 3849 ruled out of order. ,,{},,,https://api.congress.gov/v3/amendment/108/samdt/3946?format=json
I000024,108,2004-09-30,,,,{},,,https://api.congress.gov/v3/amendment/108/samdt/3927?format=json
I000024,108,2004-09-30,,,,{},,,https://api.congress.gov/v3/amendment/108/samdt/3862?format=json
I000024,108,2004-09-28,2004-09-28,Amendment SA 3731 agreed to in Senate by Unanimous Consent. ,,{},,,https://api.congress.gov/v3/amendment/108/samdt/3731?format=json
I000024,108,2004-09-28,,,,{},,,https://api.congress.gov/v3/amendment/108/samdt/3725?format=json
I000024,108,2004-09-27,,,,{},,,https://api.congress.gov/v3/amendment/108/samdt/3708?format=json
I000024,108,2004-06-07,2004-06-15,Amendment SA 3385 as modified agreed to in Senate by Unanimous Consent. (text as modified: CR S6787),,{},,,https://api.congress.gov/v3/amendment/108/samdt/3385?format=json
I000024,108,2004-06-03,2004-06-23,Amendment SA 3280 as modified agreed to in Senate by Unanimous Consent. (text as modified: CR S7271),,{},,,https://api.congress.gov/v3/amendment/108/samdt/3280?format=json
I000024,108,2004-05-19,2004-05-19,Amendment SA 3219 agreed to in Senate by Unanimous Consent. ,,{},,,https://api.congress.gov/v3/amendment/108/samdt/3219?format=json
I000024,108,2004-05-19,,,,{},,,https://api.congress.gov/v3/amendment/108/samdt/3200?format=json
I000024,108,2004-05-19,2004-06-17,Amendment SA 3199 as modified agreed to in Senate by Unanimous Consent. (text as modified: CR 6/18/2004 S6975),,{},,,https://api.congress.gov/v3/amendment/108/samdt/3199?format=json
I000024,108,2004-05-19,2004-06-22,Amendment SA 3198 as modified agreed to in Senate by Unanimous Consent. (text as modified: CR S7156),,{},,,https://api.congress.gov/v3/amendment/108/samdt/3198?format=json
I000024,108,2004-03-11,2004-03-11,Amendment SA 2823 agreed to in Senate by Voice Vote. ,,{},,,https://api.congress.gov/v3/amendment/108/samdt/2823?format=json
I000024,108,2004-03-11,,,,{},,,https://api.congress.gov/v3/amendment/108/samdt/2824?format=json
I000024,108,2004-02-12,2004-02-26,"Amendment SA 2616, previously agreed to was modified by Unanimous Consent. (consideration: CR S1702-1703)",,{},,,https://api.congress.gov/v3/amendment/108/samdt/2616?format=json
