263984,A000375,117,2021-11-17,2021-11-18,Referred to the Subcommittee on Environment and Climate Change.,5991,Environmental Protection,Science-Based Emissions Standards Act of 2021,HR,https://api.congress.gov/v3/bill/117/hr/5991?format=json
263988,A000375,117,2021-08-10,2021-08-18,Referred to the Subcommittee on General Farm Commodities and Risk Management.,581,Agriculture and Food,"Honoring Mr. Steve Verett for more than 24 years of dedicated service to the cotton industry and to Plains Cotton Growers, Inc.",HRES,https://api.congress.gov/v3/bill/117/hres/581?format=json
263998,A000375,117,2021-03-08,2021-03-09,Referred to the Subcommittee on Highways and Transit.,1608,Transportation and Public Works,Ports-to-Plains Highway Act of 2021,HR,https://api.congress.gov/v3/bill/117/hr/1608?format=json
264013,A000375,116,2020-06-11,2020-06-12,Referred to the Subcommittee on Highways and Transit.,7151,Transportation and Public Works,Ports-to-Plains Highway Act of 2020,HR,https://api.congress.gov/v3/bill/116/hr/7151?format=json
264019,A000375,116,2020-01-30,2020-02-13,"Referred to the Subcommittee on Nutrition, Oversight, and Department Operations.",5719,Agriculture and Food,CLOSE Act,HR,https://api.congress.gov/v3/bill/116/hr/5719?format=json
264055,T000475,115,2017-01-11,2017-01-25,Referred to the Subcommittee on Environment.,458,Transportation and Public Works,Preserve Our Lakes and Keep Our Environment Safe Act,HR,https://api.congress.gov/v3/bill/115/hr/458?format=json
264066,C001041,111,2009-01-12,2009-01-12,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",211,"Science, Technology, Communications",Calling for 2-1-1 Act of 2009,S,https://api.congress.gov/v3/bill/111/s/211?format=json
264084,C001041,107,2001-11-01,2001-12-07,Placed on Senate Legislative Calendar under General Orders. Calendar No. 269.,1624,Emergency Management,World Trade Center Attack Claims Act,S,https://api.congress.gov/v3/bill/107/s/1624?format=json
264178,C001041,109,2006-09-29,2006-09-29,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",3999,Housing and Community Development,Rural Broadband Initiative Act of 2006,S,https://api.congress.gov/v3/bill/109/s/3999?format=json
264200,C001041,109,2006-05-25,2006-06-08,Sponsor introductory remarks on measure. (CR S5655-5656),3172,Emergency Management,Federal Interoperable Communications and Safety Act of 2006,S,https://api.congress.gov/v3/bill/109/s/3172?format=json
264201,C001041,109,2006-05-25,2006-05-25,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",3173,Housing and Community Development,21st Century Housing Act,S,https://api.congress.gov/v3/bill/109/s/3173?format=json
264207,C001041,109,2006-04-07,2006-04-07,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",2597,Housing and Community Development,Federal Housing Fairness Act of 2006,S,https://api.congress.gov/v3/bill/109/s/2597?format=json
264208,C001041,109,2006-04-03,2006-04-03,Read twice and referred to the Committee on Environment and Public Works.,2488,Energy,A bill to require the Nuclear Regulatory Commission to conduct an independent safety assessment of the Indian Point Nuclear Power Plant.,S,https://api.congress.gov/v3/bill/109/s/2488?format=json
264211,C001041,109,2006-01-25,2006-01-25,Read twice and referred to the Committee on Energy and Natural Resources.,2196,Energy,Advanced Research Projects Energy Act (ARPA-E) Act,S,https://api.congress.gov/v3/bill/109/s/2196?format=json
264218,C001041,109,2005-12-12,2005-12-12,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",2083,Transportation and Public Works,A bill to prohibit the Assistant Secretary of Homeland Security (Transportation Security Administration) from removing any item from the current list of items prohibited from being carried aboard ...,S,https://api.congress.gov/v3/bill/109/s/2083?format=json
264220,C001041,109,2005-11-01,2005-11-01,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",1948,Transportation and Public Works,Cameron Gulbransen Kids and Cars Safety Act of 2005,S,https://api.congress.gov/v3/bill/109/s/1948?format=json
264222,C001041,109,2005-09-21,2005-09-22,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 220.,1748,Emergency Management,"A bill to establish a congressional commission to examine the Federal, State, and local response to the devastation wrought by Hurricane Katrina in the Gulf Region of the United States especially ...",S,https://api.congress.gov/v3/bill/109/s/1748?format=json
264224,C001041,109,2005-09-07,2005-09-07,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,1622,Emergency Management,"A bill to establish a congressional commission to examine the Federal, State, and local response to the devastation wrought by Hurricane Katrina in the Gulf Region of the United States especially ...",S,https://api.congress.gov/v3/bill/109/s/1622?format=json
264225,C001041,109,2005-09-06,2005-09-06,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,1615,Emergency Management,Federal Emergency Management Agency Restoration Act of 2005,S,https://api.congress.gov/v3/bill/109/s/1615?format=json
264232,C001041,109,2005-05-26,2005-05-26,Read twice and referred to the Committee on Environment and Public Works. (text of measure as introduced: CR S6044-6046),1150,Energy,Dirty Bomb Prevention Act,S,https://api.congress.gov/v3/bill/109/s/1150?format=json
264239,C001041,109,2005-05-12,2005-05-12,Read twice and referred to the Committee on Finance.,1024,Housing and Community Development,"Suburban Core Opportunity, Restoration, and Enhancement (SCORE) Act of 2005",S,https://api.congress.gov/v3/bill/109/s/1024?format=json
264240,C001041,109,2005-04-28,2005-04-28,Read twice and referred to the Committee on Energy and Natural Resources.,970,Public Lands and Natural Resources,African Burial Ground International Memorial Museum Act,S,https://api.congress.gov/v3/bill/109/s/970?format=json
264244,C001041,109,2005-02-03,2005-07-27,Held at the desk.,272,Public Lands and Natural Resources,Caribbean National Forest Act of 2005,S,https://api.congress.gov/v3/bill/109/s/272?format=json
264245,C001041,109,2005-01-31,2005-01-31,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",211,"Science, Technology, Communications",Calling for 2-1-1 Act of 2005,S,https://api.congress.gov/v3/bill/109/s/211?format=json
264246,C001041,109,2005-01-24,2005-02-15,Sponsor introductory remarks on measure. (CR S1378),140,Emergency Management,Domestic Defense Fund Act of 2005,S,https://api.congress.gov/v3/bill/109/s/140?format=json
264334,C001041,110,2008-09-29,2008-09-29,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",3653,Agriculture and Food,Dairy COOL Act of 2008,S,https://api.congress.gov/v3/bill/110/s/3653?format=json
264338,C001041,110,2008-09-26,2008-09-26,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",3609,Housing and Community Development,Lead-Safe Housing for Kids Act of 2008,S,https://api.congress.gov/v3/bill/110/s/3609?format=json
264340,C001041,110,2008-09-25,2008-09-25,Read twice and referred to the Committee on Environment and Public Works.,3587,Environmental Protection,Greening the Healthcare Workforce Act of 2008,S,https://api.congress.gov/v3/bill/110/s/3587?format=json
264341,C001041,110,2008-09-25,2008-09-25,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",3588,Agriculture and Food,Healthy Food for Healthy Lives Act of 2008,S,https://api.congress.gov/v3/bill/110/s/3588?format=json
264347,C001041,110,2008-09-17,2008-09-17,Read twice and referred to the Committee on Environment and Public Works.,3513,Environmental Protection,Renovation Rule Improvement Act of 2008,S,https://api.congress.gov/v3/bill/110/s/3513?format=json
264351,C001041,110,2008-09-15,2008-09-24,Placed on Senate Legislative Calendar under General Orders. Calendar No. 1060.,3489,Environmental Protection,A bill to require the Administrator of the Environmental Protection Agency to conduct a study on black carbon emissions.,S,https://api.congress.gov/v3/bill/110/s/3489?format=json
264353,C001041,110,2008-08-01,2008-08-01,Read twice and referred to the Committee on Environment and Public Works.,3444,Energy,Nuclear Facility and Material Security Act of 2008,S,https://api.congress.gov/v3/bill/110/s/3444?format=json
264355,C001041,110,2008-07-31,2008-07-31,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",3380,Transportation and Public Works,Saving Energy Through Public Transportation Act of 2008,S,https://api.congress.gov/v3/bill/110/s/3380?format=json
264369,C001041,110,2008-04-15,2008-04-15,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",2862,"Science, Technology, Communications",A bill to provide for National Science Foundation and National Aeronautics and Space Administration utilization of the Arecibo Observatory.,S,https://api.congress.gov/v3/bill/110/s/2862?format=json
264371,C001041,110,2008-04-02,2008-04-02,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",2801,Housing and Community Development,Mortgage Enhancement and Modification Act of 2008,S,https://api.congress.gov/v3/bill/110/s/2801?format=json
264373,C001041,110,2008-02-25,2008-02-25,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,2659,Emergency Management,A bill to amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to ensure that all trailers or mobile homes purchased by the Federal Emergency Management Agency meet the safety...,S,https://api.congress.gov/v3/bill/110/s/2659?format=json
264376,C001041,110,2008-01-23,2008-09-24,Placed on Senate Legislative Calendar under General Orders. Calendar No. 1076.,2549,Environmental Protection,Environmental Justice Renewal Act,S,https://api.congress.gov/v3/bill/110/s/2549?format=json
264377,C001041,110,2008-01-22,2008-09-16,Placed on Senate Legislative Calendar under General Orders. Calendar No. 984.,2535,Public Lands and Natural Resources,Martin Van Buren National Historic Site Boundary Revision Act,S,https://api.congress.gov/v3/bill/110/s/2535?format=json
264380,C001041,110,2007-12-18,2007-12-18,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",2515,Emergency Management,Skilled Trades Second Responders Act of 2007,S,https://api.congress.gov/v3/bill/110/s/2515?format=json
264391,C001041,110,2007-09-27,2007-09-27,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",2114,Housing and Community Development,American Home Ownership Preservation Act of 2007,S,https://api.congress.gov/v3/bill/110/s/2114?format=json
264394,C001041,110,2007-09-17,2007-09-17,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",2054,Housing and Community Development,Neighborhood Reclamation and Revitalization Program Act of 2007,S,https://api.congress.gov/v3/bill/110/s/2054?format=json
264398,C001041,110,2007-08-01,2008-09-24,Placed on Senate Legislative Calendar under General Orders. Calendar No. 1057.,1911,Environmental Protection,TCE Reduction Act of 2008,S,https://api.congress.gov/v3/bill/110/s/1911?format=json
264402,C001041,110,2007-07-19,2007-07-19,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",1821,Agriculture and Food,"A bill to prohibit the closure or relocation of any county, local, or field office of the Farm Service Agency or Natural Resources Conservation Service or any office related to the rural developme...",S,https://api.congress.gov/v3/bill/110/s/1821?format=json
264405,C001041,110,2007-07-19,2008-09-16,Placed on Senate Legislative Calendar under General Orders. Calendar No. 977.,1816,Public Lands and Natural Resources,National Women's Rights History Project Act,S,https://api.congress.gov/v3/bill/110/s/1816?format=json
264406,C001041,110,2007-07-17,2007-07-17,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",1801,Transportation and Public Works,"A bill to require a study on the relocation of the Sector Buffalo facilities of the Coast Guard, and for other purposes.",S,https://api.congress.gov/v3/bill/110/s/1801?format=json
264420,C001041,110,2007-05-17,2007-05-17,Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (text of measure as introduced: CR S6304-6308),1427,Emergency Management,Federal Emergency Management Improvement Act of 2007,S,https://api.congress.gov/v3/bill/110/s/1427?format=json
264432,C001041,110,2007-03-29,2007-03-29,Read twice and referred to the Committee on Energy and Natural Resources.,1059,Energy,Zero-Emissions Building Act of 2007,S,https://api.congress.gov/v3/bill/110/s/1059?format=json
264433,C001041,110,2007-03-29,2007-03-29,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",1031,Agriculture and Food,School Food Fresh Act of 2007,S,https://api.congress.gov/v3/bill/110/s/1031?format=json
264434,C001041,110,2007-03-29,2007-03-29,Read twice and referred to the Committee on Finance.,1034,Housing and Community Development,Rural RISE Act,S,https://api.congress.gov/v3/bill/110/s/1034?format=json
264435,C001041,110,2007-03-29,2007-03-29,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",1032,Housing and Community Development,Rural Broadband Initiative Act of 2007,S,https://api.congress.gov/v3/bill/110/s/1032?format=json
264440,C001041,110,2007-03-21,2007-03-21,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",947,Housing and Community Development,21st Century Housing Act,S,https://api.congress.gov/v3/bill/110/s/947?format=json
